sample_id,class_id,class_name,macro_class,season,confidence,split,source,notes,scl,x,y,B04,B03,B02,B05,B06,B07,B08,B8A,B11,B12,NDVI,NDWI,MNDWI,NDBI_like,SWIR_ratio,NIR_SWIR_ratio,RED_SWIR_ratio,GREEN_SWIR_ratio,BLUE_RED_ratio
suelo_rocoso_007,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,723220.0,7397780.0,3305.0,2726.0,2196.0,3441.0,3555.0,3630.0,3666.0,3590.0,4364.5,3709.0,0.0517859704415742,-0.147058823506405,-0.2310838445481864,0.0869808853636783,1.1767322725325609,0.8399587579699945,0.7572459615632383,0.6245847174648677,0.6644478061529658
suelo_rocoso_003,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743180.0,7399880.0,2925.0,2593.0,2174.0,2997.0,3118.5,3166.0,3168.0,3165.0,3344.0,2987.0,0.0398818316034987,-0.0998090609095974,-0.1264948627039759,0.0270270270228766,1.1195179105726425,0.9473684207693276,0.8747009566762258,0.7754186600551978,0.7432478629937614
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722580.0,7398980.0,2766.0,2355.0,1974.0,2890.5,3034.5,3106.0,3273.0,3132.5,3401.0,2891.0,0.0839542970551491,-0.163113006367606,-0.1817234190094295,0.0191789032035992,1.176409546462674,0.962364010302157,0.8132902085229962,0.6924433987966941,0.7136659433428539
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722700.0,7399040.0,2595.0,2218.0,1831.0,2864.0,2982.5,3117.0,2946.0,2982.0,3647.0,3048.0,0.0633459664206197,-0.1409759875792068,-0.2436487638118245,0.1063248900187585,1.1965223093187265,0.8077872221530609,0.7115437343812603,0.6081710993671042,0.7055876683215462
suelo_rocoso_004,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,745580.0,7399720.0,3240.0,2770.0,2327.0,3225.0,3222.0,3365.5,3559.0,3255.0,3734.5,3476.0,0.0469186645025858,-0.1246642439366939,-0.1482819586212188,0.0240625214198858,1.0743670882985137,0.9530057568742788,0.867586021992881,0.7417324941111977,0.7182098763215402
suelo_rocoso_007,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,723140.0,7397880.0,3584.0,3088.0,2449.0,3485.5,3607.0,3669.5,3954.0,3533.5,4368.5,3698.0,0.0490846378284578,-0.1229764271339141,-0.1717293636194287,0.0498047461640366,1.1813142235853666,0.9051161723920988,0.820418907904219,0.7068787911853316,0.6833147319522002
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722460.0,7399340.0,2884.0,2422.0,1981.5,3005.5,3194.0,3305.0,3422.0,3334.0,3801.0,3208.0,0.0853155724571335,-0.1711156741664757,-0.2215973003018484,0.0524712723172544,1.1848503736954956,0.9002893972901107,0.7587476977745994,0.6372007364806102,0.6870665739642626
suelo_rocoso_004,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,745320.0,7399700.0,3539.0,2924.0,2362.0,3631.5,3727.5,3821.0,3809.0,3720.0,4373.0,4006.0,0.0367446924283145,-0.1314421505819928,-0.1985747567221358,0.068931801507097,1.0916125808558133,0.8710267548888573,0.809284244040868,0.6686485248871143,0.6674201750021418
suelo_rocoso_004,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,745500.0,7399720.0,3309.0,2781.0,2255.0,3568.5,3700.5,3730.0,3649.0,3682.5,4186.0,3949.5,0.04886461626202,-0.1349922239292391,-0.2016649920766951,0.0685386087978891,1.059880997326274,0.8717152410722132,0.7904921163902312,0.6643573815899767,0.6814747655843232
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744660.0,7402340.0,3007.0,2548.0,2077.0,2755.5,2953.5,2944.5,3271.0,2948.0,3282.5,3102.0,0.0420516087859108,-0.1242481525821879,-0.1259754737799544,0.0017547875178523,1.0581882652939432,0.996496572430618,0.9160700682662392,0.7762376235258986,0.6907216492548315
suelo_rocoso_007,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,723280.0,7397740.0,2216.0,1913.0,1642.0,2769.0,2948.5,2935.5,2423.0,2825.5,3449.0,2960.0,0.0446216856985079,-0.1176199261721356,-0.2864602759629876,0.1747275204062112,1.1652027023090532,0.7025224700775522,0.6425050737481864,0.5546535225994046,0.7409747289075024
suelo_rocoso_007,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,723160.0,7397800.0,3352.0,2786.0,2222.0,3502.0,3612.5,3711.5,3737.0,3634.5,4270.5,3583.5,0.0543094935739442,-0.1457918135603569,-0.2103734145524873,0.0666250390175928,1.1917120130621706,0.8750731762381282,0.7849197984346282,0.6523826248325997,0.6628878279645323
suelo_rocoso_003,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743140.0,7400000.0,3825.0,3196.0,2637.0,4008.0,4117.5,4219.5,4124.0,4212.0,4484.5,4043.0,0.0376147943090181,-0.1267759562668338,-0.1677625154393903,0.0418772143762702,1.1092010880264158,0.9196119966730713,0.8529378970112748,0.7126769983916429,0.689411764525644
suelo_rocoso_007,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,723200.0,7397560.0,3354.0,2778.0,2218.0,3378.5,3503.5,3561.5,3706.0,3395.0,4084.5,3400.0,0.0498583569334478,-0.1431215298977295,-0.1903825136334597,0.048584814832349,1.2013235290584343,0.907332598627168,0.8211531397181655,0.6801322069579796,0.6612999401725403
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,741840.0,7397140.0,3182.0,2716.0,2283.0,3437.5,3527.5,3599.0,3474.0,3560.5,3847.0,3527.0,0.0438701923011012,-0.1224555734858714,-0.1723297272326177,0.0509493238559009,1.090728664278217,0.9030413306724614,0.827138029418472,0.7060046787871056,0.7174732870152504
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744960.0,7402040.0,3098.0,2669.0,2256.0,3149.5,3233.0,3309.5,3397.0,3294.5,3730.0,3623.0,0.0460354118481854,-0.1200131882426618,-0.1658071573424273,0.0467237266666586,1.0295335354596926,0.9107238603456504,0.8305630024582942,0.7155495976633915,0.728211749280758
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722440.0,7399340.0,2958.0,2566.0,2122.0,3009.5,3156.0,3233.5,3472.0,3263.0,3507.0,3033.0,0.0799377915894342,-0.150049685301416,-0.1549481310464435,0.0050150451346876,1.1562809096088755,0.990019959797542,0.8434559450118461,0.73167949793793,0.7173766055722189
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742060.0,7397080.0,2906.0,2607.0,2243.0,3018.0,3164.5,3191.0,3211.0,3274.5,3582.0,3261.5,0.0498610429867809,-0.1038157442241636,-0.1575375666250545,0.054615044891121,1.098267667914068,0.8964265770808413,0.8112786150722282,0.7278056949391944,0.771851341785323
suelo_rocoso_003,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743180.0,7399820.0,2946.0,2508.0,2025.0,3188.0,3282.5,3381.0,3239.0,3290.0,3515.0,3250.5,0.0473726758209583,-0.1271967983074305,-0.167192428994323,0.0408646727804464,1.0813720962678444,0.9214793738487967,0.8381223326207333,0.7135135133105225,0.6873727085243134
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722760.0,7399280.0,3052.0,2535.0,2030.0,3190.5,3348.5,3399.5,3480.0,3312.5,3936.5,3369.0,0.0655235762300178,-0.1571072318940802,-0.2165649385433724,0.0615519449792284,1.168447610220111,0.8840340401666369,0.7753080145369471,0.6439730723627657,0.6651376144609641
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742140.0,7397060.0,2499.0,2265.0,1959.5,2744.5,2901.5,2934.0,2712.0,2984.5,3312.5,2960.0,0.0408750719553108,-0.0898131404280062,-0.1878081577431092,0.0996763216699018,1.1190878374597677,0.8187169808849156,0.7544150941118747,0.6837735846992382,0.7841136451444124
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744840.0,7402320.0,3882.0,3238.0,2604.0,4004.5,4049.5,4188.5,4252.0,4111.0,4538.0,4351.5,0.0454880747423791,-0.1353805073250493,-0.1671810699373481,0.0325369738302005,1.0428587840875885,0.936976641485902,0.8554429262107882,0.7135301893535632,0.6707882533047944
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,741940.0,7396980.0,2917.0,2579.0,2239.0,2915.0,2960.0,3040.0,3139.0,3034.0,3512.0,3072.0,0.0366578599675267,-0.0979363413609765,-0.1531768182312958,0.0560817922032654,1.1432291662945218,0.8937927104516535,0.8305808653671467,0.7343394075357804,0.7675694203745048
suelo_rocoso_004,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,745620.0,7399940.0,2729.0,2324.0,1976.5,2805.0,3077.0,2968.5,3085.0,3126.0,3497.0,3284.5,0.061231510137387,-0.1406914401662615,-0.201511767702884,0.0625949559309336,1.064697822784382,0.8821847295161039,0.7803831853644887,0.6645696309223421,0.7242579696869703
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,741880.0,7396960.0,3377.0,2924.0,2418.0,3333.0,3429.5,3539.0,3682.0,3490.0,3822.5,3327.5,0.0432072531458836,-0.1147441719475107,-0.1331801674745156,0.0187221000707945,1.1487603302332805,0.9632439500423168,0.8834532371789527,0.7649444079097595,0.7160201360035475
suelo_rocoso_007,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,723260.0,7397640.0,2369.0,2037.0,1669.5,2913.5,3089.5,3098.5,2637.0,3028.0,3674.5,3057.5,0.0535357570807958,-0.1283697047222144,-0.2867022673051383,0.1643824764058651,1.2017988548808507,0.7176486594862842,0.6447135662961727,0.5543611374188703,0.7047277329232893
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722600.0,7399260.0,3300.0,2668.0,2121.0,3468.5,3629.0,3710.5,3672.0,3684.0,4564.5,3666.5,0.0533562822642919,-0.1583596214261262,-0.2622191496353654,0.108359133113779,1.2449202233069905,0.8044692735667719,0.7229707523884388,0.5845108992037439,0.6427272725325069
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742280.0,7396960.0,4178.0,3569.0,2983.0,4244.0,4365.5,4529.0,4572.0,4506.0,4881.0,4361.5,0.0450285714234253,-0.1232035376338037,-0.1552662721709744,0.0326880355408137,1.119110397542334,0.9366933003612592,0.8559721366818331,0.7312026222636339,0.7139779797237965
suelo_rocoso_003,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743100.0,7400020.0,4224.0,3486.0,2829.0,4265.5,4475.0,4501.5,4590.0,4478.0,4734.0,4283.5,0.0415248468298701,-0.136701337278764,-0.151824817499778,0.015444015442359,1.1051710047612533,0.9695817488446172,0.8922686943615824,0.7363751582728401,0.6697443180232613
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744880.0,7402180.0,3129.0,2641.0,2243.0,3288.0,3366.0,3431.5,3382.0,3389.5,3767.0,3664.5,0.0388573183783048,-0.1230283911467659,-0.1757178526567231,0.053853685822653,1.0279710735358245,0.8977966549249279,0.830634456907185,0.7010883990705897,0.7168424414455601
suelo_rocoso_007,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,723180.0,7397620.0,3123.0,2679.0,2066.0,3448.0,3614.0,3631.5,3509.0,3503.5,4319.5,3629.5,0.0582026537909827,-0.1341305752853699,-0.2344073729750078,0.1035319665193163,1.190108830089514,0.8123625417728064,0.723000347095034,0.620210672387959,0.6615433875563422
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742260.0,7397120.0,3280.0,2857.0,2402.0,3362.5,3491.5,3604.0,3689.0,3604.5,4037.5,3669.5,0.0586884775349851,-0.1271005193817445,-0.1712234389482597,0.0451045104452074,1.1002861422263834,0.9136842103000165,0.8123839007275829,0.7076160988959465,0.7323170729474643
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744560.0,7402300.0,2613.0,2227.0,1870.5,2819.0,2959.5,2986.5,2864.0,2970.5,3289.5,3096.5,0.0458280080252276,-0.1251227656403216,-0.192604006128414,0.0691476395434878,1.0623284349871376,0.8706490345430464,0.794345644993359,0.6770025837735211,0.7158438573609477
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744800.0,7402620.0,3092.0,2659.0,2188.0,3221.5,3284.0,3364.0,3335.0,3313.5,3780.5,3641.5,0.037809242253336,-0.112779446093964,-0.1741594844049756,0.0626097955080303,1.038171083059681,0.8821584444168342,0.817881232424843,0.7033461180522825,0.707632600029873
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744940.0,7402480.0,2972.0,2566.0,2128.0,3071.5,3182.5,3264.0,3263.0,3259.5,3746.0,3615.0,0.0466720128233084,-0.1195745410671513,-0.186945500604096,0.0689113996192165,1.0362378973620363,0.8710624663985418,0.7933796047001123,0.6849973303029906,0.7160161504993217
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744580.0,7402180.0,2242.0,1916.0,1653.0,2360.0,2609.5,2563.0,2528.0,2592.0,2987.0,2816.5,0.0599580712662561,-0.137713771346149,-0.2184376911649117,0.083227561181645,1.060536126021468,0.8463341142128108,0.7505858718612033,0.6414462669429374,0.7372881352643675
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744960.0,7402400.0,3392.0,2851.0,2341.0,3607.5,3739.5,3825.5,3758.0,3808.0,4388.5,4143.5,0.0511888111816519,-0.1372371009022186,-0.2123765453121933,0.0773952003833063,1.0591287556270956,0.8563290416187013,0.7729292467191684,0.6496525007064708,0.6901533016833274
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744560.0,7402580.0,3409.0,2901.0,2354.0,3518.0,3674.0,3734.5,3735.0,3714.0,4197.5,4012.5,0.0456326987618095,-0.1256781193300666,-0.182644220584258,0.0583044437367406,1.0461059187424036,0.8898153660774709,0.8121500891454079,0.6911256698770397,0.6905250804662584
suelo_rocoso_004,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,745600.0,7399640.0,2986.0,2527.0,2143.0,3190.0,3265.5,3342.5,3202.0,3370.5,3695.5,3524.0,0.0349062701947468,-0.1178216093353427,-0.1877862595118061,0.071547662186075,1.0486662880111617,0.8664592069093603,0.8080097413589474,0.6838046270643202,0.7176825181789409
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744820.0,7402740.0,3100.0,2606.0,2196.0,3319.0,3406.0,3433.0,3329.0,3429.0,3808.5,3666.0,0.0356198475601773,-0.12181971354308,-0.1874658975465794,0.0671803852795544,1.038870703480941,0.8740974134504143,0.8139687538889409,0.6842588943982516,0.7083870965456817
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743040.0,7400880.0,4290.0,3673.0,3011.0,4330.0,4468.0,4539.0,4668.0,4438.5,4458.0,4106.0,0.0421969189504133,-0.1192902529529684,-0.0965440905058979,-0.0230111768548092,1.0857282023658723,1.0471063254717123,0.9623149392188616,0.8239120680071977,0.7018648017011969
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744800.0,7402700.0,3057.0,2609.0,2180.0,3209.0,3302.5,3348.0,3299.0,3312.5,3724.0,3620.0,0.0380742605352306,-0.1167907921264741,-0.1760618979668305,0.0605154492296005,1.0287292814837763,0.8858754025548133,0.8208915142801043,0.7005907624327092,0.7131174351609038
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722320.0,7398860.0,3092.0,2532.0,2016.0,3114.0,3240.5,3285.5,3406.0,3192.0,3922.5,3356.0,0.0483225607804982,-0.1471876052295069,-0.2154310945517962,0.0704782697590941,1.1688021450629316,0.8683237728825178,0.7882727850125499,0.6455066919960467,0.6520051744333748
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722700.0,7398840.0,2708.0,2300.0,1923.0,2924.5,3078.0,3180.5,3140.0,3202.5,4045.5,3464.5,0.0738714090160958,-0.1544117646774978,-0.2750768260538843,0.1260176744657967,1.1677009666134506,0.776171054065957,0.6693857370734432,0.5685329376916246,0.710118168127726
suelo_rocoso_003,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743140.0,7400020.0,4047.0,3381.0,2746.0,4240.0,4344.0,4464.5,4396.0,4403.0,4695.5,4220.5,0.0413360179981835,-0.1305130512883485,-0.1627561443493151,0.03294285871056,1.1125459066194654,0.9362155253037556,0.8618890425169015,0.7200511126141942,0.678527304008271
suelo_rocoso_004,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,745680.0,7399880.0,3160.0,2628.0,2188.0,3339.5,3469.5,3491.0,3422.0,3462.0,3994.0,3792.5,0.0398055302279238,-0.1312396693997951,-0.2062820899718692,0.0771305285764387,1.0531311796827605,0.8567851775521319,0.7911867799721616,0.6579869803059623,0.6924050630720238
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743180.0,7401060.0,3569.0,3079.0,2501.0,3785.5,3887.5,3910.0,3800.0,3802.0,3968.0,3720.0,0.0313475369749833,-0.1048117458780619,-0.1261529728783662,0.0216271884627153,1.0666666663799282,0.9576612900812346,0.8994455642894543,0.7759576610947687,0.700756514233467
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742020.0,7397320.0,3041.0,2630.0,2214.0,3164.0,3243.0,3308.0,3298.0,3281.0,3447.5,3196.0,0.0405426723394001,-0.112685560034972,-0.1345125462551192,0.0221629234271495,1.0786921148064168,0.9566352426521726,0.8820884696498656,0.7628716458990945,0.7280499833186288
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744780.0,7402480.0,2618.0,2270.0,1954.0,2792.0,2888.0,2968.5,2969.0,2996.0,3488.5,3177.5,0.0628244138065465,-0.1334224088311848,-0.211600243082122,0.0804490901927295,1.097875688088788,0.8510821267447092,0.7504658160382784,0.650709473799424,0.7463712754979483
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722720.0,7399120.0,2660.0,2189.0,1822.0,2797.0,2878.0,2998.0,2913.0,2868.5,3361.5,2787.0,0.0453974519925717,-0.1419051352132682,-0.2112422303916327,0.0714797991757941,1.206135629276593,0.8665774205364934,0.791313401519764,0.6511973819273547,0.684962405757533
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744780.0,7402680.0,3020.0,2583.0,2163.0,3184.0,3257.0,3329.0,3255.0,3298.0,3752.5,3647.0,0.037450199197219,-0.1151079136493477,-0.1845947438742649,0.0709953621018914,1.0289278856515145,0.8674217186229389,0.8047968019174426,0.6883411057459451,0.7162251653257533
suelo_rocoso_003,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743260.0,7399740.0,2957.0,2447.0,2014.0,3136.5,3230.0,3316.5,3232.0,3254.0,3500.0,3268.0,0.0444336726378358,-0.1382285613420974,-0.177064065885814,0.0398098633333615,1.070991431740823,0.9234285711647348,0.8448571426157552,0.6991428569431021,0.6810957048761935
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742320.0,7397040.0,3768.0,3201.0,2633.0,3946.5,4067.0,4171.5,4198.0,4178.5,4649.5,4214.0,0.0539794124963621,-0.1347479388924519,-0.1845105407063867,0.0510313647865463,1.1033459892967854,0.9028927839761496,0.810409721301127,0.6884611247040625,0.6987791930204938
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744940.0,7402220.0,2959.0,2513.0,2080.0,2947.5,3045.5,3132.5,3262.0,3127.0,3559.0,3382.0,0.0487059958127783,-0.1296969696745113,-0.1722661396290734,0.0435420026325257,1.0523358956084163,0.916549592324656,0.8314133181142419,0.7060972181213551,0.7029401822565258
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744820.0,7402780.0,3578.0,3027.0,2521.0,3693.0,3788.5,3834.0,3869.0,3799.0,4201.0,4065.0,0.0390761380369173,-0.1220997679637326,-0.162423907005752,0.0411400247780495,1.0334563343091128,0.9209711971147414,0.8517019755173286,0.7205427277504063,0.7045835660412008
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744780.0,7402640.0,3039.0,2588.0,2161.0,3185.0,3253.0,3323.5,3300.0,3295.0,3741.5,3607.0,0.0411736866948771,-0.1209239130229409,-0.1822418832163296,0.0626997088599446,1.0372886052017498,0.881999197946813,0.8122410795637469,0.6917011891776824,0.71108917383643
suelo_rocoso_006,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,722600.0,7399080.0,3033.0,2603.0,2174.0,3356.5,3602.5,3655.5,3591.0,3628.0,3961.0,3371.0,0.0842391304220653,-0.1595092024282355,-0.2068860450629363,0.0489936440613091,1.175022248242355,0.9065892449112372,0.7657157281581127,0.6571572833483572,0.7167820637267451
suelo_rocoso_005,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742120.0,7397240.0,3213.0,2788.0,2440.0,3344.0,3468.0,3518.5,3519.0,3488.5,3710.5,3484.5,0.0454545454477934,-0.1159029649411918,-0.1419558359403007,0.026488692160386,1.0648586594734226,0.948389704635928,0.8659210346675863,0.751381215267112,0.759414876825579
suelo_rocoso_004,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,745560.0,7399860.0,2828.0,2402.0,2030.5,3137.5,3216.0,3255.0,3030.0,3250.0,3614.5,3432.5,0.0344827586148032,-0.1156111929094972,-0.2015291281972028,0.0879674918973636,1.0530225779889228,0.8382902197155098,0.782404205067809,0.6645455801177077,0.7179985853189539
